"","V1","V2"
"7155",1,1.6
"7156",1,0.05
"7157",1,1.9
"7158",1,1.1
"7159",1,0.8
"7160",1,1.55
"7161",1,1.9
"7162",1,0.35
"7163",1,1.65
"7164",1,0.85
"7165",1,1.95
"7166",1,0.75
"7167",1,0.55
"7168",1,0.7
"7169",1,0.05
"7170",1,0.55
"7171",1,0.2
"7172",1,0.6
"7173",1,0.3
"7174",1,0.35
"7175",1,1.1
"7176",1,0.2
"7177",1,1.25
"7178",1,0.5
"7179",1,1.3
"7180",1,1.15
"7181",1,0.9
"7182",1,0.9
"7183",1,0.85
"7184",1,0.5
"7185",1,0.55
"7186",1,0.95
"7187",1,1.2
"7188",1,1.5
"7189",1,1.8
"7190",1,1.5
"7191",1,0.4
"7192",1,0.05
"7193",1,1.05
"7194",1,1.4
"7195",1,1.35
"7196",1,0.3
"7197",1,0.05
"7198",1,0.8
"7199",1,1.6
"7200",1,0.35
"7201",1,1.95
"7202",1,0.65
"7203",1,0.3
"7204",1,1.85
"7205",1,1.7
"7206",1,0.1
"7207",1,0.2
"7208",1,0.35
"7209",1,0.75
"7210",1,0.5
"7211",1,1.8
"7212",1,0.55
"7213",1,0.4
"7214",1,0.25
"7215",1,0.5
"7216",1,0.45
"7217",1,1.45
"7218",1,0.3
"7219",1,0.95
"7220",1,1.9
"7221",1,1.9
"7222",1,0.55
"7223",1,0.3
"7224",1,1.95
"7225",1,1.75
"7226",1,0.75
"7227",1,0.05
"7228",1,0.35
"7229",1,1
"7230",1,0.15
"7231",1,1.85
"7232",1,1.95
"7233",1,1.6
"7234",1,0.9
"7235",1,0.85
"7236",1,0.55
"7237",1,1.25
"7238",1,1.2
"7239",1,1.3
"7240",1,0.75
"7241",1,0.1
"7242",1,1.75
"7243",1,0.7
"7244",1,0.85
"7245",1,1.8
"7246",1,0.05
"7247",1,0.3
"7248",1,0.55
"7249",1,1.15
"7250",1,1.2
"7251",1,1.7
"7252",1,0.85
"7253",1,1.95
"7254",1,1.5
"7255",1,1.15
"7256",1,0.5
"7257",1,0.8
"7258",1,1.8
"7259",1,1.45
"7260",1,1.2
"7261",1,1.05
"7262",1,0.25
"7263",1,0.25
"7264",1,1.85
"7265",1,1.85
"7266",1,1.5
"7267",1,0.4
"7268",1,1.2
"7269",1,0.8
"7270",1,0.7
"7271",1,2
"7272",1,1.2
"7273",1,0.95
"7274",1,1.45
"7275",1,0.55
"7276",1,1.8
"7277",1,1.25
"7278",1,1.65
"7279",1,1.05
"7280",1,1.5
"7281",1,0.45
"7282",1,0.85
"7283",1,1.75
"7284",1,0.6
"7285",1,0.6
"7286",1,1.15
"7287",1,0.9
"7288",1,1.3
"7289",1,1.25
"7290",1,1.9
"7291",1,1.8
"7292",1,1.4
"7293",1,0.1
"7294",1,1.15
"7295",1,1.8
"7296",1,0.3
"7297",1,1.75
"7298",1,0.65
"7299",1,0.2
"7300",1,0.2
"7301",1,0.9
"7302",1,1.2
"7303",1,1.65
"7304",1,1.35
"7305",1,1
"7306",1,0.25
"7307",1,1.2
"7308",1,1.25
"7309",1,0.1
"7310",1,0.35
"7311",1,0.2
"7312",1,0.1
"7313",1,0.3
"7314",1,0.9
"7315",1,0.65
"7316",1,1.9
"7317",1,1.2
"7318",1,1.35
"7319",1,1
"7320",1,1.15
"7321",1,1.95
"7322",1,1.65
"7323",1,0.3
"7324",1,0.4
"7325",1,1.5
"7326",1,0.95
"7327",1,0.6
"7328",1,1.65
"7329",1,0.65
"7330",1,0.05
"7331",1,0.7
"7332",1,0.1
"7333",1,1.3
"7334",1,0.9
"7335",1,0.9
"7336",1,0.95
"7337",1,0.8
"7338",1,0.8
"7339",1,0.8
"7340",1,1.3
"7341",1,1.1
"7342",1,1.8
"7343",1,0.8
"7344",1,1.2
"7345",1,0.65
"7346",1,0.95
"7347",1,0.45
"7348",1,0.45
"7349",1,1.6
"7350",1,0.65
"7351",1,0.15
"7352",1,1.05
"7353",1,0.35
"7354",1,1.15
"7355",1,1.35
"7356",1,1.2
"7357",1,1
"7358",1,0.65
"7359",1,1.55
"7360",1,0.4
"7361",1,2
"7362",1,0.75
"7363",1,1.3
"7364",1,1.7
"7365",1,0.75
"7366",1,1.25
"7367",1,1.8
"7368",1,1.2
"7369",1,1.8
"7370",1,1.2
"7371",1,0.75
"7372",1,0.5
"7373",1,1.65
"7374",1,0.55
"7375",1,0.4
"7376",1,0.8
"7377",1,0.75
"7378",1,0.85
"7379",1,0.8
"7380",1,1
"7381",1,1.55
"7382",1,1.55
"7383",1,0.3
"7384",1,0.65
"7385",1,0.1
"7386",1,1.85
"7387",1,1.4
"7388",1,1
"7389",1,0.95
"7390",1,1.3
"7391",1,1.05
"7392",1,0.05
"7393",1,0.7
"7394",1,1.9
"7395",1,1.45
"7396",1,0.75
"7397",1,1.65
"7398",1,0.9
"7399",1,0.5
"7400",1,2
"7401",1,0.25
"7402",1,1
"7403",1,0.65
"7404",1,1.75
"7405",1,1.65
"7406",1,0.2
"7407",1,0.35
"7408",1,0.9
"7409",1,1.7
"7410",1,1.55
"7411",1,0.7
"7412",1,1.8
"7413",1,0.15
"7414",1,0.2
"7415",1,0.6
"7416",1,1
"7417",1,1.9
"7418",1,0.45
"7419",1,0.25
"7420",1,0.6
"7421",1,0.35
"7422",1,0.5
"7423",1,0.9
"7424",1,1.8
"7425",1,0.5
"7426",1,0.4
"7427",1,1.7
"7428",1,0.1
"7429",1,1.95
"7430",1,0.25
"7431",1,1.5
"7432",1,0.6
"7433",1,1.4
"7434",1,0.3
"7435",1,1.05
"7436",1,1.9
"7437",1,0.1
"7438",1,0.9
"7439",1,0.7
"7440",1,1.65
"7441",1,0.55
"7442",1,1.05
"7443",1,1.4
"7444",1,1.8
"7445",1,0.6
"7446",1,0.85
"7447",1,0.5
"7448",1,0.35
"7449",1,0.85
"7450",1,0.5
"7451",1,0.1
"7452",1,0.25
"7453",1,1.9
"7454",1,1.15
"7455",1,0.35
"7456",1,1.55
"7457",1,0.6
"7458",1,1.6
"7459",1,1.15
"7460",1,1.85
"7461",1,0.3
"7462",1,1.7
"7463",1,1.85
"7464",1,0.65
"7465",1,1.6
"7466",1,0.65
"7467",1,2
"7468",1,1.2
"7469",1,1.55
"7470",1,1.35
"7471",1,1.85
"7472",1,0.5
"7473",1,0.45
"7474",1,1.9
"7475",1,0.95
"7476",1,0.05
"7477",1,0.05
"7478",1,1.15
"7479",1,0.5
"7480",1,0.15
"7481",1,1
"7482",1,0.9
"7483",1,0.7
"7484",1,1.5
"7485",1,1.15
"7486",1,0.8
"7487",1,0.7
"7488",1,1.4
"7489",1,0.35
"7490",1,0.05
"7491",1,0.7
"7492",1,0.6
"7493",1,0.85
"7494",1,1.3
"7495",1,1.2
"7496",1,0.45
"7497",1,1.35
"7498",1,1.05
"7499",1,0.1
"7500",1,0.15
"7501",1,1.7
"7502",1,1.1
"7503",1,1.5
"7504",1,1.2
"7505",1,2
"7506",1,0.75
"7507",1,0.85
"7508",1,0.3
"7509",1,1.65
"7510",1,1.55
"7511",1,1.55
"7512",1,0.7
"7513",1,0.45
"7514",1,0.4
"7515",1,1.15
"7516",1,1.35
"7517",1,1.2
"7518",1,1.65
"7519",1,1.05
"7520",1,1.4
"7521",1,1.45
"7522",1,1.55
"7523",1,0.95
"7524",1,0.15
"7525",1,0.2
"7526",1,1.6
"7527",1,1.2
"7528",1,0.05
"7529",1,0.5
"7530",1,1.4
"7531",1,1.6
"7532",1,1.75
"7533",1,1.1
"7534",1,0.75
"7535",1,0.6
"7536",1,1.25
"7537",1,1.1
"7538",1,0.9
"7539",1,0.6
"7540",1,0.4
"7541",1,1.25
"7542",1,0.4
"7543",1,0.45
"7544",1,1
"7545",1,0.4
"7546",1,1.15
"7547",1,1.6
"7548",1,1.1
"7549",1,1.55
"7550",1,1.45
"7551",1,0.4
"7552",1,0.3
"7553",1,0.35
"7554",1,0.45
"7555",1,1.2
"7556",1,0.95
"7557",1,1.5
"7558",1,0.7
"7559",1,1.3
"7560",1,1.85
"7561",1,0.85
"7562",1,0.85
"7563",1,1
"7564",1,1.8
"7565",1,1.85
"7566",1,0.1
"7567",1,0.05
"7568",1,1.45
"7569",1,1.05
"7570",1,0.35
"7571",1,1.05
"7572",1,0.1
"7573",1,1
"7574",1,1.85
"7575",1,1.05
"7576",1,0.2
"7577",1,1.65
"7578",1,0.2
"7579",1,1.35
"7580",1,1
"7581",1,0.15
"7582",1,1.1
"7583",1,1
"7584",1,0.7
"7585",1,1.15
"7586",1,0.85
"7587",1,1.05
"7588",1,0.6
"7589",1,0.1
"7590",1,1.15
"7591",1,1.15
"7592",1,0.05
"7593",1,0.8
"7594",1,1.5
"7595",1,1
"7596",1,1.7
"7597",1,1.1
"7598",1,1.55
"7599",1,0.95
"7600",1,1.65
"7601",1,1.7
"7602",1,1.05
"7603",1,1.15
"7604",1,0.35
"7605",1,1.25
"7606",1,0.8
"7607",1,0.45
"7608",1,0.8
"7609",1,0.3
"7610",1,0.15
"7611",1,1.45
"7612",1,0.9
"7613",1,0.85
"7614",1,1.4
"7615",1,0.9
"7616",1,0.95
"7617",1,0.3
"7618",1,1.2
"7619",1,1.6
"7620",1,1.1
"7621",1,0.45
"7622",1,1.25
"7623",1,0.5
"7624",1,0.7
"7625",1,1.15
"7626",1,1.7
"7627",1,0.9
"7628",1,1.9
"7629",1,0.15
"7630",1,1.85
"7631",1,1.5
"7632",1,0.55
"7633",1,1.8
"7634",1,0.75
"7635",1,1.9
"7636",1,0.6
"7637",1,0.8
"7638",1,0.15
"7639",1,1.95
"7640",1,1.5
"7641",1,0.75
"7642",1,0.7
"7643",1,0.15
"7644",1,0.15
"7645",1,1.85
"7646",1,0.95
"7647",1,0.2
"7648",1,1.6
"7649",1,1
"7650",1,1.75
"7651",1,1.9
"7652",1,1.85
"7653",1,0.55
"7654",1,1.8
"7655",1,0.8
"7656",1,0.95
"7657",1,0.15
"7658",1,0.15
"7659",1,0.7
"7660",1,1.3
"7661",1,1.25
"7662",1,1.45
"7663",1,0.2
"7664",1,0.85
"7665",1,1
"7666",1,1.55
"7667",1,0.15
"7668",1,1.3
"7669",1,1.7
"7670",1,1.6
"7671",1,1.25
"7672",1,1.75
"7673",1,1.75
"7674",1,0.6
"7675",1,0.3
"7676",1,0.1
"7677",1,1.45
"7678",1,1.8
"7679",1,0.65
"7680",1,1.65
"7681",1,0.35
"7682",1,0.45
"7683",1,1.55
"7684",1,1.2
"7685",1,0.65
"7686",1,0.3
"7687",1,1.25
"7688",1,1.6
"7689",1,0.25
"7690",1,1.8
"7691",1,1.15
"7692",1,1.7
"7693",1,1.4
"7694",1,1
"7695",1,0.95
"7696",1,1.5
"7697",1,1.45
"7698",1,2
"7699",1,1.55
"7700",1,1.45
"7701",1,0.45
"7702",1,1.2
"7703",1,1.35
"7704",1,1.85
"7705",1,1.85
"7706",1,1.2
"7707",1,1.2
"7708",1,1.95
"7709",1,1.65
"7710",1,1.35
"7711",1,1.05
"7712",1,1
"7713",1,1.55
"7714",1,1.3
"7715",1,1.8
"7716",1,0.35
"7717",1,1.95
"7718",1,0.9
"7719",1,0.8
"7720",1,0.45
"7721",1,1.65
"7722",1,0.95
"7723",1,0.2
"7724",1,0.9
"7725",1,0.3
"7726",1,0.2
"7727",1,0.75
"7728",1,1
"7729",1,0.6
"7730",1,1.95
"7731",1,1.1
"7732",1,1
"7733",1,1
"7734",1,0.05
"7735",1,1.45
"7736",1,1.7
"7737",1,1.1
"7738",1,0.45
"7739",1,1.3
"7740",1,0.95
"7741",1,1.6
"7742",1,1.55
"7743",1,1.5
"7744",1,0.55
"7745",1,1.25
"7746",1,1
"7747",1,1.7
"7748",1,1.05
"7749",1,0.15
"7750",1,0.35
"7751",1,0.2
"7752",1,0.7
"7753",1,1.3
"7754",1,1.3
"7755",1,1.55
"7756",1,1.4
"7757",1,1.95
"7758",1,0.8
"7759",1,0.1
"7760",1,1.95
"7761",1,0.35
"7762",1,1.3
"7763",1,1.15
"7764",1,0.8
"7765",1,0.05
"7766",1,1.35
"7767",1,1.7
"7768",1,0.15
"7769",1,1.3
"7770",1,0.55
"7771",1,0.65
"7772",1,1.25
"7773",1,0.35
"7774",1,1.35
"7775",1,1.15
"7776",1,1.3
"7777",1,1.3
"7778",1,1.25
"7779",1,1.75
"7780",1,1.2
"7781",1,1.3
"7782",1,1.6
"7783",1,0.55
"7784",1,1.65
"7785",1,0.45
"7786",1,0.8
"7787",1,2
"7788",1,0.1
"7789",1,0.45
"7790",1,1.75
"7791",1,0.15
"7792",1,0.55
"7793",1,1.85
"7794",1,1.45
"7795",1,0.6
"7796",1,1
"7797",1,0.35
"7798",1,0.45
"7799",1,0.8
"7800",1,0.9
"7801",1,0.75
"7802",1,1.8
"7803",1,1.4
"7804",1,0.4
"7805",1,0.2
"7806",1,1.8
"7807",1,0.9
"7808",1,0.25
"7809",1,1.8
"7810",1,0.3
"7811",1,0.45
"7812",1,1.9
"7813",1,0.2
"7814",1,1.4
"7815",1,0.7
"7816",1,0.9
"7817",1,0.4
"7818",1,0.05
"7819",1,0.7
"7820",1,0.9
"7821",1,1.6
"7822",1,0.85
"7823",1,0.55
"7824",1,0.2
"7825",1,1.4
"7826",1,0.9
"7827",1,1.9
"7828",1,0.4
"7829",1,1.8
"7830",1,1.55
"7831",1,1.85
"7832",1,0.6
"7833",1,0.6
"7834",1,1.8
"7835",1,0.9
"7836",1,0.35
"7837",1,0.5
"7838",1,0.35
"7839",1,0.6
"7840",1,1.7
"7841",1,0.4
"7842",1,1.6
"7843",1,0.25
"7844",1,0.85
"7845",1,2
"7846",1,2
"7847",1,0.2
"7848",1,1.95
"7849",1,0.2
"7850",1,1.65
"7851",1,1.75
"7852",1,0.05
"7853",1,1.5
"7854",1,1.95
"7855",1,1.4
"7856",1,0.05
"7857",1,0.65
"7858",1,0.15
"7859",1,0.1
"7860",1,0.7
"7861",1,0.85
"7862",1,0.6
"7863",1,1
"7864",1,1.3
"7865",1,0.05
"7866",1,0.9
"7867",1,0.45
"7868",1,1.7
"7869",1,0.45
"7870",1,0.95
"7871",1,0.35
"7872",1,1.65
"7873",1,0.95
"7874",1,1.05
"7875",1,0.05
"7876",1,2
"7877",1,1.9
"7878",1,0.9
"7879",1,0.25
"7880",1,1.8
"7881",1,0.6
"7882",1,0.95
"7883",1,0.5
"7884",1,0.65
"7885",1,1.7
"7886",1,1.55
"7887",1,1.7
"7888",1,0.85
"7889",1,1.7
"7890",1,0.25
"7891",1,0.25
"7892",1,1.9
"7893",1,1.35
"7894",1,1.8
"7895",1,1.2
"7896",1,0.25
"7897",1,0.95
"7898",1,1.95
"7899",1,1.95
"7900",1,1.4
"7901",1,1.75
"7902",1,0.55
"7903",1,1.1
"7904",1,1.1
"7905",1,0.4
"7906",1,0.05
"7907",1,0.75
"7908",1,1.7
"7909",1,1.85
"7910",1,1.9
"7911",1,1.35
"7912",1,1.65
"7913",1,0.4
"7914",1,0.9
"7915",1,1.45
"7916",1,1.3
"7917",1,0.2
"7918",1,1.8
"7919",1,1.15
"7920",1,0.35
"7921",1,1.2
"7922",1,1.5
"7923",1,1.35
"7924",1,1.95
"7925",1,1.65
"7926",1,0.15
"7927",1,1.7
"7928",1,0.05
"7929",1,1.75
"7930",1,1.4
"7931",1,1.9
"7932",1,0.6
"7933",1,0.1
"7934",1,1.85
"7935",1,1.35
"7936",1,1.65
"7937",1,0.5
"7938",1,0.55
"7939",1,0.65
"7940",1,1.7
"7941",1,0.4
"7942",1,0.9
"7943",1,1.1
"7944",1,0.2
"7945",1,0.35
"7946",1,1.4
"7947",1,0.15
"7948",1,0.1
"7949",1,2
"7950",1,0.3
"7951",1,1.15
"7952",1,1.55
"7953",1,0.85
"7954",1,0.05
"7955",1,0.5
"7956",1,1.9
"7957",1,0.9
"7958",1,0.9
"7959",1,0.3
"7960",1,0.3
"7961",1,0.05
"7962",1,0.7
"7963",1,1.9
"7964",1,1.8
"7965",1,1.95
"7966",1,1.9
"7967",1,0.95
"7968",1,0.95
"7969",1,1.1
"7970",1,0.25
"7971",1,0.25
"7972",1,1.65
"7973",1,1.85
"7974",1,0.1
"7975",1,0.85
"7976",1,0.85
"7977",1,0.45
"7978",1,1.2
"7979",1,0.55
"7980",1,1.4
"7981",1,0.95
"7982",1,0.25
"7983",1,0.25
"7984",1,0.75
"7985",1,1.85
"7986",1,0.75
"7987",1,1.05
"7988",1,1.4
"7989",1,0.45
"7990",1,0.3
"7991",1,1.2
"7992",1,0.4
"7993",1,1.4
"7994",1,0.05
"7995",1,0.75
"7996",1,0.7
"7997",1,0.55
"7998",1,1.55
"7999",1,0.05
"8000",1,0.85
"8001",1,0.4
"8002",1,0.75
"8003",1,0.35
"8004",1,1.55
"8005",1,1.55
"8006",1,1.7
"8007",1,0.7
"8008",1,0.5
"8009",1,0.95
"8010",1,1.9
"8011",1,1.1
"8012",1,1.6
"8013",1,0.05
"8014",1,1.7
"8015",1,0.1
"8016",1,1.6
"8017",1,1.9
"8018",1,2
"8019",1,0.8
"8020",1,0.65
"8021",1,0.75
"8022",1,1.35
"8023",1,1.1
"8024",1,1
"8025",1,0.95
"8026",1,0.05
"8027",1,1.25
"8028",1,0.4
"8029",1,0.05
"8030",1,1.6
"8031",1,1.8
"8032",1,0.15
"8033",1,1
"8034",1,1.7
"8035",1,0.2
"8036",1,1.5
"8037",1,1.45
"8038",1,1.75
"8039",1,1.35
"8040",1,1.3
"8041",1,1.55
"8042",1,1.95
"8043",1,0.45
"8044",1,1.05
"8045",1,2
"8046",1,2
"8047",1,1.45
"8048",1,1.4
"8049",1,1.9
"8050",1,0.65
"8051",1,0.8
"8052",1,1.85
"8053",1,1.3
"8054",1,1.6
"8055",1,1.85
"8056",1,0.3
"8057",1,0.35
"8058",1,1.55
"8059",1,1.15
"8060",1,1.5
"8061",1,0.1
"8062",1,0.65
"8063",1,1.45
"8064",1,2
"8065",1,1.15
"8066",1,0.25
"8067",1,1.15
"8068",1,1
"8069",1,1.65
"8070",1,1.8
"8071",1,1.25
"8072",1,0.25
"8073",1,1.85
"8074",1,0.35
"8075",1,1.5
"8076",1,0.4
"8077",1,1.9
"8078",1,1.55
"8079",1,0.85
"8080",1,0.25
"8081",1,1.05
"8082",1,0.6
"8083",1,0.6
"8084",1,1.95
"8085",1,1.45
"8086",1,1.85
"8087",1,1.55
"8088",1,1.5
"8089",1,1.45
"8090",1,0.3
"8091",1,0.5
"8092",1,0.35
"8093",1,1.7
"8094",1,0.6
"8095",1,1
"8096",1,0.1
"8097",1,0.35
"8098",1,1.25
"8099",1,1.35
"8100",1,1.55
"8101",1,1
"8102",1,0.7
"8103",1,1.25
"8104",1,0.25
"8105",1,0.6
"8106",1,0.15
"8107",1,1.65
"8108",1,1.1
"8109",1,1.35
"8110",1,0.7
"8111",1,1.75
"8112",1,1.4
"8113",1,0.05
"8114",1,0.3
"8115",1,0.9
"8116",1,0.9
"8117",1,1.75
"8118",1,0.05
"8119",1,0.55
"8120",1,1.15
"8121",1,0.9
"8122",1,0.6
"8123",1,1.45
"8124",1,0.85
"8125",1,0.5
"8126",1,1.1
"8127",1,1.5
"8128",1,0.7
"8129",1,2
"8130",1,0.7
"8131",1,0.45
"8132",1,0.05
"8133",1,0.4
"8134",1,1.25
"8135",1,0.65
"8136",1,0.35
"8137",1,0.5
"8138",1,0.85
"8139",1,1.05
"8140",1,1.3
"8141",1,1.95
"8142",1,0.9
"8143",1,1.45
"8144",1,1.5
"8145",1,0.65
"8146",1,1.7
"8147",1,1.85
"8148",1,1.65
"8149",1,0.3
"8150",1,0.05
"8151",1,1.4
"8152",1,1.2
"8153",1,0.05
"8154",1,0.1
"8155",1,0.55
"8156",1,1.95
"8157",1,1.65
"8158",1,0.3
"8159",1,1.1
"8160",1,0.6
"8161",1,0.6
"8162",1,0.3
"8163",1,2
"8164",1,1.95
"8165",1,0.9
"8166",1,1.65
"8167",1,0.55
"8168",1,1.85
"8169",1,1.45
"8170",1,1.1
"8171",1,0.8
"8172",1,2
"8173",1,1.8
"8174",1,1.75
"8175",1,0.5
"8176",1,1.8
"8177",1,0.65
"8178",1,1.85
"8179",1,1.25
"8180",1,1.9
"8181",1,0.65
"8182",1,1.6
"8183",1,1.25
"8184",1,0.85
"8185",1,1.45
"8186",1,1.8
"8187",1,1.75
"8188",1,0.35
"8189",1,0.6
"8190",1,1.45
"8191",1,1.5
"8192",1,0.1
"8193",1,1.05
"8194",1,1.55
"8195",1,1.9
"8196",1,1.75
"8197",1,0.05
"8198",1,1.4
"8199",1,1.6
"8200",1,1.05
"8201",1,0.45
"8202",1,1.1
"8203",1,1.3
"8204",1,0.65
"8205",1,1.25
"8206",1,0.7
"8207",1,1.65
"8208",1,0.05
"8209",1,0.95
"8210",1,1.6
"8211",1,1.45
"8212",1,0.9
"8213",1,1.85
"8214",1,0.65
"8215",1,1.6
"8216",1,0.7
"8217",1,0.5
"8218",1,1.95
"8219",1,0.65
"8220",1,0.4
"8221",1,0.35
"8222",1,1.1
"8223",1,0.7
"8224",1,0.45
"8225",1,0.05
"8226",1,1.9
"8227",1,1.65
"8228",1,0.45
"8229",1,0.55
"8230",1,0.3
"8231",1,1.85
"8232",1,1
"8233",1,1.3
"8234",1,0.35
"8235",1,0.7
"8236",1,1.25
"8237",1,0.6
"8238",1,1.7
"8239",1,0.75
"8240",1,0.2
"8241",1,0.1
"8242",1,1.4
"8243",1,1.25
"8244",1,1.6
"8245",1,0.6
"8246",1,1.15
"8247",1,0.55
"8248",1,1.15
"8249",1,0.55
"8250",1,1.85
"8251",1,0.5
"8252",1,1.35
"8253",1,1.15
"8254",1,0.75
"8255",1,0.2
"8256",1,0.05
"8257",1,0.9
"8258",1,0.5
"8259",1,1.4
"8260",1,1.4
"8261",1,0.45
"8262",1,0.95
"8263",1,0.4
"8264",1,1.5
"8265",1,1.35
"8266",1,1.8
"8267",1,2
"8268",1,1.45
"8269",1,0.8
"8270",1,1.5
"8271",1,1.4
"8272",1,1
"8273",1,0.55
"8274",1,1.3
"8275",1,1.3
"8276",1,0.55
"8277",1,0.55
"8278",1,0.1
"8279",1,1.55
"8280",1,1.3
"8281",1,1.1
"8282",1,0.6
"8283",1,1.4
"8284",1,1.25
"8285",1,1.7
"8286",1,1.7
"8287",1,0.65
"8288",1,1.15
"8289",1,1.55
"8290",1,2
"8291",1,1.4
"8292",1,1.95
"8293",1,1.3
"8294",1,1.5
"8295",1,1.75
"8296",1,0.35
"8297",1,0.25
"8298",1,0.75
"8299",1,0.45
"8300",1,1.95
"8301",1,0.75
"8302",1,1.5
"8303",1,0.15
"8304",1,0.05
"8305",1,0.75
"8306",1,1.95
"8307",1,0.6
"8308",1,0.95
"8309",1,1.15
"8310",1,1.45
"8311",1,1.75
"8312",1,1
"8313",1,2
"8314",1,1.65
"8315",1,0.7
"8316",1,0.35
"8317",1,0.4
"8318",1,1.05
"8319",1,1.5
"8320",1,0.5
"8321",1,1.45
"8322",1,1.25
"8323",1,1.9
"8324",1,0.9
"8325",1,1.2
"8326",1,0.65
"8327",1,1.35
"8328",1,0.55
"8329",1,0.5
"8330",1,1.25
"8331",1,0.15
"8332",1,0.2
"8333",1,0.2
"8334",1,1.65
"8335",1,1.8
"8336",1,1.3
"8337",1,0.55
"8338",1,1.45
"8339",1,1.05
"8340",1,0.05
"8341",1,0.05
"8342",1,0.1
"8343",1,1.3
"8344",1,0.35
"8345",1,1.45
"8346",1,1.8
"8347",1,1.9
"8348",1,1.15
"8349",1,1.3
"8350",1,0.9
"8351",1,1.85
"8352",1,1.05
"8353",1,1.6
"8354",1,1.05
"8355",1,0.9
"8356",1,0.95
"8357",1,1.4
"8358",1,0.15
"8359",1,0.3
"8360",1,0.25
"8361",1,0.9
"8362",1,1.45
"8363",1,0.85
"8364",1,0.55
"8365",1,1.25
"8366",1,1.75
"8367",1,0.7
"8368",1,0.85
"8369",1,1.15
"8370",1,0.7
"8371",1,0.7
"8372",1,1.25
"8373",1,0.15
"8374",1,1.15
"8375",1,0.1
"8376",1,0.8
"8377",1,1.45
"8378",1,0.7
"8379",1,1.3
"8380",1,0.1
"8381",1,0.55
"8382",1,1.25
"8383",1,1.25
"8384",1,1.35
"8385",1,0.45
"8386",1,0.6
"8387",1,1.8
"8388",1,0.25
"8389",1,0.8
"8390",1,1.95
"8391",1,1.6
"8392",1,1.5
"8393",1,0.45
"8394",1,1.85
"8395",1,0.3
"8396",1,1.05
"8397",1,1.1
"8398",1,1.15
"8399",1,0.15
"8400",1,1.05
"8401",1,1.8
"8402",1,0.1
"8403",1,1.85
"8404",1,1.55
"8405",1,0.4
"8406",1,0.65
"8407",1,0.05
"8408",1,0.35
"8409",1,0.35
"8410",1,1.2
"8411",1,1.2
"8412",1,0.3
"8413",1,0.55
"8414",1,0.35
"8415",1,0.4
"8416",1,1.3
"8417",1,1.95
"8418",1,1.4
"8419",1,1.25
"8420",1,0.3
"8421",1,1.75
"8422",1,1
"8423",1,0.8
"8424",1,2
"8425",1,0.2
"8426",1,0.6
"8427",1,0.9
"8428",1,0.2
"8429",1,0.35
"8430",1,1.2
"8431",1,0.95
"8432",1,1.2
"8433",1,0.35
"8434",1,0.2
"8435",1,0.95
"8436",1,0.6
"8437",1,1.8
"8438",1,1.45
"8439",1,1.05
"8440",1,2
"8441",1,0.2
"8442",1,0.85
"8443",1,0.35
"8444",1,0.15
"8445",1,1.95
"8446",1,1.9
"8447",1,0.4
"8448",1,0.15
"8449",1,0.35
"8450",1,1.95
"8451",1,1.1
"8452",1,1.95
"8453",1,0.1
"8454",1,0.5
"8455",1,1.5
"8456",1,0.8
"8457",1,1.65
"8458",1,0.9
"8459",1,1.7
"8460",1,1.6
"8461",1,0.1
"8462",1,0.85
"8463",1,1.35
"8464",1,1.75
"8465",1,0.5
"8466",1,1.75
"8467",1,1.3
"8468",1,0.45
"8469",1,1.75
"8470",1,1.25
"8471",1,1.65
"8472",1,0.6
"8473",1,0.05
"8474",1,1.9
"8475",1,1.45
"8476",1,1.8
"8477",1,0.65
"8478",1,0.55
"8479",1,1
"8480",1,1.05
"8481",1,1.65
"8482",1,1.2
"8483",1,1.1
"8484",1,1.3
"8485",1,0.6
"8486",1,1.8
"8487",1,0.1
"8488",1,1.75
"8489",1,2
"8490",1,0.25
"8491",1,1.6
"8492",1,0.35
"8493",1,1.55
"8494",1,0.6
"8495",1,0.7
"8496",1,1.7
"8497",1,1.85
"8498",1,1.4
"8499",1,1.7
"8500",1,0.25
"8501",1,2
"8502",1,1.3
"8503",1,1.75
"8504",1,1.1
"8505",1,1.4
"8506",1,1.8
"8507",1,1.7
"8508",1,0.35
"8509",1,1
"8510",1,0.1
"8511",1,0.65
"8512",1,0.1
"8513",1,1.95
"8514",1,0.55
"8515",1,1.15
"8516",1,1.45
"8517",1,0.35
"8518",1,0.35
"8519",1,1.25
"8520",1,0.4
"8521",1,1.05
"8522",1,1.25
"8523",1,0.4
"8524",1,0.85
"8525",1,1.65
"8526",1,1.85
"8527",1,0.75
"8528",1,1.65
"8529",1,1.8
"8530",1,1.55
"8531",1,2
"8532",1,0.05
"8533",1,1.65
"8534",1,1.75
"8535",1,0.85
"8536",1,0.55
"8537",1,0.35
"8538",1,1.8
"8539",1,0.1
"8540",1,0.1
"8541",1,0.3
"8542",1,1.7
"8543",1,1.05
"8544",1,1.25
"8545",1,0.85
"8546",1,0.95
"8547",1,0.75
"8548",1,0.05
"8549",1,0.75
"8550",1,1.05
"8551",1,0.95
"8552",1,0.15
"8553",1,0.8
"8554",1,0.6
"8555",1,1.75
"8556",1,1.1
"8557",1,1.85
"8558",1,0.05
"8559",1,0.85
"8560",1,0.4
"8561",1,1.5
"8562",1,1.15
"8563",1,0.4
"8564",1,1.65
"8565",1,0.2
