"","V1","V2","V3","V4","V5","V6"
"2784",1,184,0,0.75,4,1.35
"2785",1,123,0,0.45,4,1.15
"2786",1,52,1,0.45,4,1.15
"2787",1,158,2,0.3,2,1.85
"2788",1,15,0,0.7,4,1.95
"2789",1,135,2,0.7,1,0.65
"2790",1,69,0,0.05,0,1
"2791",1,13,1,0.5,0,0.05
"2792",1,92,2,1,1,0.95
"2793",1,20,0,0.5,1,0.2
"2794",1,90,4,0.8,0,0.4
"2795",1,42,1,0.3,0,0.45
"2796",1,154,3,1.85,3,1.95
"2797",1,77,4,0.8,2,0.35
"2798",1,192,0,0.6,0,0.75
"2799",1,10,2,0.8,2,0.1
"2800",1,121,2,1.55,0,0.85
"2801",1,78,0,0.25,0,0.5
"2802",1,127,0,0.75,0,0.55
"2803",1,124,2,0.75,0,0.6
"2804",1,9,2,0.05,3,1.55
"2805",1,37,4,1.35,2,1.15
"2806",1,126,2,0.3,4,1.45
"2807",1,39,4,1.45,0,0.9
"2808",1,109,4,1.55,2,1.2
"2809",1,94,4,1.8,4,1.95
"2810",1,90,0,0.95,4,1.5
"2811",1,77,1,0.35,4,1.5
"2812",1,1,2,0.5,1,0.15
"2813",1,65,0,0.45,1,0.65
"2814",1,148,0,0.45,2,0.65
"2815",1,194,4,1.9,3,1.85
"2816",1,18,1,0.05,1,0.75
"2817",1,87,0,0.75,3,1.45
"2818",1,119,1,0.6,1,0.45
"2819",1,88,4,1.85,0,0.9
"2820",1,20,4,1.75,4,0.65
"2821",1,19,4,0.55,2,0.05
"2822",1,61,2,0.8,4,0.9
"2823",1,24,2,0.35,0,0.15
"2824",1,128,4,0.25,3,1.6
"2825",1,154,2,0.95,1,0.95
"2826",1,146,4,1.15,0,0.35
"2827",1,108,0,0.8,3,1.15
"2828",1,198,3,2,2,1.95
"2829",1,25,3,1.55,4,0.05
"2830",1,12,3,1.2,4,0.55
"2831",1,48,2,0.25,4,1.9
"2832",1,158,1,0.85,4,1.7
"2833",1,59,0,0.15,4,1.6
"2834",1,163,4,0.1,3,1.95
"2835",1,112,1,0.4,4,2
"2836",1,52,2,1.6,4,1.2
"2837",1,133,2,1.15,4,0.75
"2838",1,154,0,0.2,4,1.45
"2839",1,29,4,1,0,0.4
"2840",1,1,0,0.8,2,0.85
"2841",1,130,1,0.75,1,0.55
"2842",1,186,4,0.45,3,1.05
"2843",1,172,0,0.55,3,1.85
"2844",1,193,0,0.5,4,0.7
"2845",1,187,0,0.35,4,1.9
"2846",1,23,0,0.05,2,1.05
"2847",1,101,3,1.35,2,0.75
"2848",1,24,4,0.85,0,0.35
"2849",1,102,0,0.7,0,0.85
"2850",1,132,1,0.1,3,1.6
"2851",1,177,4,0.75,4,1.05
"2852",1,154,2,0.75,1,0.4
"2853",1,185,0,0.6,3,1.5
"2854",1,140,1,0.95,4,0.9
"2855",1,86,2,0.7,1,0.8
"2856",1,29,4,0.8,3,1.25
"2857",1,46,4,0.65,1,0.95
"2858",1,132,1,0.6,3,1.9
"2859",1,190,1,0.45,0,0.4
"2860",1,123,2,1.65,0,0.55
"2861",1,154,4,0.7,4,1.95
"2862",1,170,4,2,3,1.65
"2863",1,138,0,0.7,2,1.75
"2864",1,73,0,0.25,1,0.05
"2865",1,78,1,0.3,1,0.9
"2866",1,88,2,1.5,2,0.55
"2867",1,79,2,0.85,1,0.65
"2868",1,144,2,1.65,4,1.2
"2869",1,17,1,1,2,1.25
"2870",1,95,4,1.25,3,1.3
"2871",1,137,3,1.8,2,0.15
"2872",1,178,4,0.6,1,0.95
"2873",1,20,3,1.25,1,0.7
"2874",1,99,2,1.35,4,1.45
"2875",1,37,4,1.55,3,1.35
"2876",1,198,1,0.75,1,0.05
"2877",1,9,4,0.35,2,0.05
"2878",1,111,1,0.6,2,0.8
"2879",1,101,1,0.45,2,1
"2880",1,168,4,1.9,0,0.15
"2881",1,161,0,0.7,1,0.4
"2882",1,48,1,0.35,2,0.95
"2883",1,162,0,0.2,3,1.75
"2884",1,113,3,1.8,2,0.8
"2885",1,172,0,0.35,4,1.15
"2886",1,72,4,0.15,2,0.8
"2887",1,97,2,1.45,2,1
"2888",1,60,2,1.8,4,1.2
"2889",1,139,0,0.5,3,1.15
"2890",1,183,4,1.4,0,0.7
"2891",1,178,4,0.55,2,0.8
"2892",1,34,0,0.3,3,1.2
"2893",1,97,4,0.05,4,1.9
"2894",1,66,1,1,1,0.65
"2895",1,19,1,0.2,4,1.8
"2896",1,32,4,1.2,3,1.75
"2897",1,108,1,0.6,0,0.1
"2898",1,191,1,0.5,0,0.4
"2899",1,189,1,0.35,3,1.85
"2900",1,147,0,0.25,2,1.7
"2901",1,74,1,0.2,1,0.4
"2902",1,133,1,0.45,1,0.7
"2903",1,23,1,0.9,4,1.2
"2904",1,150,4,0.6,0,0.3
"2905",1,115,3,1.1,4,0.3
"2906",1,109,0,0.95,0,0.6
"2907",1,148,4,0.5,0,1
"2908",1,156,1,0.1,0,0.25
"2909",1,163,1,0.95,1,0.65
"2910",1,65,2,0.4,1,1
"2911",1,3,2,1.4,0,0.45
"2912",1,17,1,0.35,2,1.25
"2913",1,156,0,0.35,4,0.35
"2914",1,77,0,0.4,1,0.3
"2915",1,38,2,1.1,2,0.35
"2916",1,72,0,1,0,0.25
"2917",1,136,0,0.9,1,0.4
"2918",1,47,3,1.9,3,1.2
"2919",1,180,2,1,2,1.8
"2920",1,44,0,0.25,1,0.05
"2921",1,99,4,1.45,2,1.1
"2922",1,129,4,1.25,4,1.7
"2923",1,52,2,0.2,4,0.6
"2924",1,84,1,0.25,3,1.6
"2925",1,54,1,0.45,3,1.5
"2926",1,154,2,1.55,4,1.5
"2927",1,24,2,1.7,3,1.6
"2928",1,58,2,0.15,4,0.35
"2929",1,55,1,0.65,3,1.55
"2930",1,188,0,0.35,0,0.2
"2931",1,177,4,1.45,0,0.55
"2932",1,103,3,1.8,0,0.1
"2933",1,131,3,1.55,2,0.35
"2934",1,123,2,1.15,0,0.4
"2935",1,26,0,0.1,0,0.65
"2936",1,36,3,1.75,4,0.15
"2937",1,84,2,1,1,0.1
"2938",1,48,4,1.7,4,2
"2939",1,134,2,1,2,0.2
"2940",1,137,2,1.8,2,0.05
"2941",1,121,3,1.65,3,1.1
"2942",1,42,0,0.1,3,1.15
"2943",1,97,4,1.65,3,1.05
"2944",1,160,4,1.3,0,1
"2945",1,129,4,1.55,0,0.5
"2946",1,34,3,1.45,1,0.15
"2947",1,159,3,1.5,0,0.55
"2948",1,54,2,1.65,1,0.65
"2949",1,199,4,0.1,1,0.65
"2950",1,5,0,0.4,3,1.4
"2951",1,176,0,0.2,2,0.5
"2952",1,122,4,0.55,3,2
"2953",1,23,2,1.2,3,1.45
"2954",1,87,2,1.35,4,0.2
"2955",1,17,2,1.45,2,0.55
"2956",1,185,2,0.3,3,1.3
"2957",1,63,4,1.15,2,0.55
"2958",1,50,3,1.2,0,0.75
"2959",1,53,0,0.75,3,1.55
"2960",1,14,2,1.9,1,0.6
"2961",1,195,1,0.5,4,1.05
"2962",1,166,4,0.25,2,0.2
"2963",1,124,4,0.2,4,1.6
"2964",1,180,0,0.65,4,1.65
"2965",1,75,3,1.8,3,1.15
"2966",1,59,1,0.9,4,1.1
"2967",1,6,4,1.15,4,1.6
"2968",1,164,3,1.85,0,0.85
"2969",1,96,0,0.6,3,1.85
"2970",1,113,1,0.55,3,1.6
"2971",1,169,0,0.15,4,1.65
"2972",1,36,2,1.6,2,1.3
"2973",1,59,2,1.7,4,1.65
"2974",1,172,0,0.35,0,0.9
"2975",1,98,0,0.35,3,1.15
"2976",1,17,0,0.8,1,0.65
"2977",1,50,4,1.85,4,0.2
"2978",1,180,3,1.9,3,2
"2979",1,121,3,1.45,4,0.25
"2980",1,133,1,0.7,0,0.8
"2981",1,65,4,0.9,2,1.35
"2982",1,144,1,0.55,4,0.5
"2983",1,32,3,1.55,3,1.6
"2984",1,60,0,1,3,1.65
"2985",1,8,3,1.3,0,0.85
"2986",1,23,2,0.95,4,0.35
"2987",1,10,2,0.6,4,1
"2988",1,189,1,0.6,2,0.4
"2989",1,146,0,0.35,1,0.55
"2990",1,43,2,0.15,1,0.75
"2991",1,131,2,1.55,4,0.15
"2992",1,163,1,0.9,2,0.6
"2993",1,41,4,1,0,0.2
"2994",1,14,0,0.1,3,1.45
"2995",1,30,2,0.7,0,0.45
"2996",1,140,4,1.7,0,0.7
"2997",1,58,2,0.2,0,0.6
"2998",1,97,4,0.55,1,0.9
"2999",1,64,4,2,1,0.25
"3000",1,78,0,0.55,4,1.75
"3001",1,69,0,0.05,2,1.1
"3002",1,161,0,0.9,2,0.4
"3003",1,114,4,1.5,3,1.75
"3004",1,88,1,0.9,3,1.4
"3005",1,129,2,0.85,0,0.75
"3006",1,104,2,1.75,4,0.85
"3007",1,1,2,1.05,1,0.2
"3008",1,11,2,1.3,4,0.75
"3009",1,188,0,0.3,2,1.2
"3010",1,31,4,1.25,2,1.4
"3011",1,179,4,0.3,0,0.05
"3012",1,156,2,0.25,1,0.5
"3013",1,69,4,0.25,4,0.8
"3014",1,145,3,2,4,0.1
"3015",1,84,3,1.3,4,0.4
"3016",1,79,0,0.5,3,1.2
"3017",1,153,0,0.1,4,1.6
"3018",1,184,2,1.5,3,1.15
"3019",1,79,1,0.1,0,0.65
"3020",1,104,0,0.5,3,1.9
"3021",1,151,0,0.35,1,0.95
"3022",1,190,1,0.55,4,1.2
"3023",1,8,1,0.75,2,0.65
"3024",1,78,3,1.75,0,0.6
"3025",1,62,1,0.95,2,1.55
"3026",1,126,4,0.7,3,1.4
"3027",1,74,0,0.2,1,0.4
"3028",1,126,3,1.35,0,1
"3029",1,114,3,1.4,4,0.05
"3030",1,156,4,1.7,2,0.5
"3031",1,37,1,0.65,4,1.5
"3032",1,28,3,1.8,2,1.6
"3033",1,109,1,0.1,1,0.7
"3034",1,144,1,1,4,0.8
"3035",1,59,0,0.1,2,0.8
"3036",1,165,0,0.15,1,0.15
"3037",1,166,1,0.35,3,1.3
"3038",1,55,4,0.2,3,1.3
"3039",1,32,4,1.45,3,1.25
"3040",1,137,1,0.65,4,0.55
"3041",1,60,3,1.5,3,1.35
"3042",1,7,4,0.9,4,0.95
"3043",1,47,3,1.2,4,2
"3044",1,40,2,0.05,4,0.85
"3045",1,2,1,0.9,4,1
"3046",1,81,1,0.8,0,0.15
"3047",1,99,4,0.95,3,1.75
"3048",1,99,4,1.25,0,0.75
"3049",1,188,1,0.7,2,1.9
"3050",1,65,4,0.65,4,0.8
"3051",1,142,1,0.8,3,1.35
"3052",1,82,0,0.75,1,0.1
"3053",1,21,4,0.1,2,1.95
"3054",1,125,2,0.1,2,1.6
"3055",1,69,1,0.15,4,0.35
"3056",1,12,3,1.95,2,1.2
"3057",1,74,1,0.3,2,1.7
"3058",1,181,4,0.15,3,1.75
"3059",1,55,2,0.65,0,1
"3060",1,16,1,0.5,1,0.05
"3061",1,93,2,1,2,1.35
"3062",1,144,1,0.45,3,1.1
"3063",1,92,0,0.2,4,1.35
"3064",1,141,4,1,1,0.7
"3065",1,107,1,0.35,2,1.75
"3066",1,157,4,1.3,4,0.1
"3067",1,25,1,0.2,2,1.45
"3068",1,60,2,1.65,0,0.65
"3069",1,84,4,0.1,3,1.5
"3070",1,12,1,0.25,0,0.3
"3071",1,81,0,0.1,1,0.95
"3072",1,49,4,1.15,3,1.05
"3073",1,4,2,1.65,3,1.5
"3074",1,144,0,0.05,3,1.85
"3075",1,18,0,0.35,3,1.75
"3076",1,111,4,1.05,4,0.9
"3077",1,3,2,1.25,2,0.2
"3078",1,116,4,0.6,1,0.7
"3079",1,89,2,1.55,2,0.95
"3080",1,138,3,1.85,2,1.15
"3081",1,68,0,0.6,0,0.35
"3082",1,96,0,0.3,1,0.4
"3083",1,62,4,0.35,0,0.1
"3084",1,120,0,0.65,2,0.5
"3085",1,70,4,1.1,4,1.8
"3086",1,178,3,2,3,1.05
"3087",1,30,2,0.85,3,1.5
"3088",1,24,0,0.1,3,1.55
"3089",1,18,1,0.7,3,1.2
"3090",1,124,0,0.35,1,0.45
"3091",1,169,3,1.1,4,0.45
"3092",1,81,2,0.75,0,0.15
"3093",1,44,3,1.3,2,0.8
"3094",1,108,2,1.8,1,0.1
"3095",1,44,1,0.4,1,0.3
"3096",1,40,1,0.55,2,0.85
"3097",1,131,1,0.55,0,0.65
"3098",1,80,2,0.15,0,0.7
"3099",1,50,2,1.3,0,0.95
"3100",1,14,3,1.85,0,0.7
"3101",1,83,3,1.7,4,0.95
"3102",1,67,1,0.65,0,0.8
"3103",1,142,0,0.6,0,0.45
"3104",1,28,1,0.25,2,0.85
"3105",1,190,3,1.6,4,0.15
"3106",1,150,2,1.5,2,0.1
"3107",1,125,1,0.2,0,0.85
"3108",1,108,2,1.65,3,1.6
"3109",1,36,0,1,0,0.05
"3110",1,192,2,1.4,0,0.85
"3111",1,163,0,0.65,3,1.1
"3112",1,123,2,0.1,1,0.35
"3113",1,195,1,0.6,3,1.9
"3114",1,48,1,0.35,2,0.7
"3115",1,130,3,1.2,1,0.05
"3116",1,88,1,0.85,1,0.15
"3117",1,159,1,0.45,2,0.15
"3118",1,8,4,0.4,3,1.8
"3119",1,101,2,1.1,2,0.9
"3120",1,20,2,0.65,1,0.6
"3121",1,158,0,0.05,0,0.7
"3122",1,148,3,1.85,3,1.5
"3123",1,175,4,1.85,3,1.35
"3124",1,135,1,0.4,2,1.85
"3125",1,156,1,0.25,4,1.85
"3126",1,167,3,1.75,0,0.7
"3127",1,60,1,0.45,0,0.1
"3128",1,143,0,0.9,3,1.65
"3129",1,7,4,0.9,4,0.55
"3130",1,59,3,1.05,2,0.1
"3131",1,77,3,1.15,0,0.1
"3132",1,68,4,0.8,0,0.25
"3133",1,142,2,0.95,3,1.9
"3134",1,27,3,1.95,4,0.2
"3135",1,109,1,0.3,1,0.8
"3136",1,119,0,0.05,4,1.25
"3137",1,3,2,0.35,0,0.1
"3138",1,123,3,1.65,2,0.9
"3139",1,177,3,1.3,4,0.65
"3140",1,75,2,0.2,3,1.45
"3141",1,38,4,0.05,1,0.55
"3142",1,55,2,1.2,1,0.65
"3143",1,45,3,1.1,1,0.05
"3144",1,116,2,0.55,0,0.6
"3145",1,163,4,0.15,1,0.7
"3146",1,16,0,0.75,0,0.25
"3147",1,144,4,0.75,0,0.2
"3148",1,188,0,0.95,0,0.65
"3149",1,171,3,1.6,0,0.55
"3150",1,58,2,0.4,1,0.75
"3151",1,182,0,0.2,4,0.5
"3152",1,139,3,1.95,1,0.9
"3153",1,121,3,1.6,4,0.75
"3154",1,43,0,0.3,2,1.75
"3155",1,189,4,1.45,3,1.45
"3156",1,58,4,1.3,2,0.15
"3157",1,123,4,0.35,1,0.2
"3158",1,92,4,1.4,1,0.95
"3159",1,54,2,1.7,4,1.6
"3160",1,96,0,0.6,1,0.15
"3161",1,198,1,0.5,0,0.85
"3162",1,100,4,1.05,1,1
"3163",1,144,0,0.7,2,1.9
"3164",1,30,2,1.9,4,0.1
"3165",1,24,2,0.8,2,1.2
"3166",1,187,4,0.35,2,0.85
"3167",1,31,3,1.85,4,1.7
"3168",1,154,4,0.75,3,1.8
"3169",1,56,0,0.05,4,1.85
"3170",1,19,0,0.15,4,0.5
"3171",1,14,4,1.15,0,0.85
"3172",1,56,1,0.75,2,0.7
"3173",1,169,3,1.45,2,0.35
"3174",1,126,1,0.55,2,0.95
"3175",1,29,1,0.6,1,0.85
"3176",1,128,2,1.9,1,0.6
"3177",1,20,4,1.25,0,0.35
"3178",1,75,1,0.15,0,0.55
"3179",1,149,0,0.55,2,0.15
"3180",1,127,1,0.35,3,1.6
"3181",1,108,0,0.4,0,0.6
"3182",1,12,1,0.55,2,0.55
"3183",1,167,1,0.75,3,1.8
"3184",1,88,2,0.3,1,0.95
"3185",1,11,2,0.55,2,1.9
"3186",1,77,1,0.8,4,1.95
"3187",1,143,0,0.2,0,0.35
"3188",1,141,1,0.2,1,0.15
"3189",1,63,1,0.7,4,1
"3190",1,62,4,0.7,2,1.55
"3191",1,11,2,1.75,1,0.55
"3192",1,21,3,1.6,1,0.15
"3193",1,121,3,1.05,4,1.35
"3194",1,18,3,1.6,2,0.25
"3195",1,187,0,0.75,4,1.95
"3196",1,198,2,0.4,1,0.35
"3197",1,199,0,0.4,2,1.1
"3198",1,150,0,0.35,2,0.35
"3199",1,4,2,1.85,3,1.75
"3200",1,114,3,1.25,3,1.75
"3201",1,153,2,0.45,1,0.4
"3202",1,110,4,0.4,2,1.75
"3203",1,92,1,0.85,4,0.3
"3204",1,26,4,1.8,4,0.05
"3205",1,38,1,0.55,4,1.5
"3206",1,1,3,1.8,0,0.5
"3207",1,39,1,1,2,0.7
"3208",1,146,1,0.5,2,1.15
"3209",1,42,2,1.25,0,0.9
"3210",1,16,2,1.15,3,1.55
"3211",1,148,1,0.3,4,1.65
"3212",1,24,2,0.35,3,1.6
"3213",1,169,1,0.4,0,0.45
"3214",1,184,1,0.15,1,0.7
"3215",1,62,4,1.2,3,1.95
"3216",1,51,0,0.45,4,1.85
"3217",1,71,4,1.5,3,1.95
"3218",1,90,1,0.9,2,1.5
"3219",1,12,4,1.3,0,0.65
"3220",1,105,2,0.45,2,0.4
"3221",1,146,0,0.05,4,0.35
"3222",1,63,0,0.3,4,0.8
"3223",1,164,4,0.4,4,1.85
"3224",1,20,2,0.15,0,0.95
"3225",1,127,4,1.7,1,0.1
"3226",1,115,3,1.5,0,0.4
"3227",1,98,4,0.5,3,1.5
"3228",1,81,2,0.2,2,1.65
"3229",1,48,0,0.15,1,0.9
"3230",1,143,1,0.45,3,1.3
"3231",1,180,1,0.95,0,0.7
"3232",1,88,4,0.7,2,0.65
"3233",1,78,2,1.7,4,1.4
"3234",1,157,0,0.05,2,1
"3235",1,19,4,0.05,0,0.25
"3236",1,28,0,0.95,4,0.25
"3237",1,117,0,0.7,1,0.6
"3238",1,97,2,1.05,3,1.8
"3239",1,140,3,1.65,1,0.35
"3240",1,7,4,1.25,0,0.45
"3241",1,126,2,1.45,3,1.6
"3242",1,49,4,1.6,4,1.25
"3243",1,39,2,1.75,4,0.8
"3244",1,81,0,0.65,4,0.4
"3245",1,124,1,0.5,1,0.75
"3246",1,41,2,1.4,2,1.35
"3247",1,51,4,0.6,2,1.05
"3248",1,60,3,1.55,3,1.25
"3249",1,19,1,0.5,0,0.1
"3250",1,36,4,0.5,4,0.75
"3251",1,56,0,0.15,2,1.95
"3252",1,31,4,0.1,2,1.5
"3253",1,37,4,1.9,0,0.45
"3254",1,121,0,0.95,3,2
"3255",1,143,3,1.7,2,0.85
"3256",1,172,3,1.6,0,0.6
"3257",1,156,3,1.2,2,0.2
"3258",1,34,2,0.45,2,1.25
"3259",1,55,2,0.55,1,0.75
"3260",1,59,4,1.65,4,1.8
"3261",1,117,3,1.45,1,0.9
"3262",1,139,4,0.3,4,1.1
"3263",1,51,4,0.45,4,1.95
"3264",1,128,2,0.6,0,0.25
"3265",1,162,1,0.6,4,0.45
"3266",1,59,4,0.8,1,0.85
"3267",1,126,2,1.1,4,1.15
"3268",1,90,0,0.95,1,0.2
"3269",1,61,2,0.1,3,1.2
"3270",1,101,1,0.8,1,1
"3271",1,177,4,1.65,4,0.05
"3272",1,56,4,2,4,0.4
"3273",1,38,1,0.6,3,1.25
"3274",1,48,0,0.1,4,0.55
"3275",1,194,3,1.35,0,0.1
"3276",1,130,3,1.9,2,1.6
"3277",1,2,2,0.25,3,1.95
"3278",1,179,1,0.8,0,0.7
"3279",1,8,3,1.5,3,1.8
"3280",1,65,1,0.5,2,0.55
"3281",1,97,3,1.6,2,0.1
"3282",1,110,1,0.95,0,0.7
"3283",1,37,4,1.15,4,1.9
"3284",1,74,1,0.75,4,0.2
"3285",1,130,1,0.45,4,0.25
"3286",1,3,3,1.6,1,0.6
"3287",1,77,4,0.6,0,1
"3288",1,135,1,0.25,2,1.6
"3289",1,36,2,1.6,3,1.35
"3290",1,94,2,1.05,0,0.85
"3291",1,120,1,0.5,0,0.9
"3292",1,152,3,1.25,1,0.95
"3293",1,165,1,1,4,1.3
"3294",1,133,0,0.8,0,1
"3295",1,195,0,0.4,4,0.65
"3296",1,139,4,0.85,0,0.05
"3297",1,161,0,0.5,3,1.9
"3298",1,103,4,0.95,2,1.65
"3299",1,85,4,0.6,3,2
"3300",1,53,3,1.5,0,0.15
"3301",1,8,4,0.85,3,1.65
"3302",1,100,1,1,0,0.55
"3303",1,92,2,1.9,2,1.35
"3304",1,114,1,0.8,1,0.05
"3305",1,188,0,0.7,2,1.45
"3306",1,33,4,1.75,3,1.3
"3307",1,138,1,0.85,3,1.7
"3308",1,34,1,0.45,4,1.2
"3309",1,102,2,1.9,4,1.05
"3310",1,194,2,0.5,3,1.7
"3311",1,125,2,0.55,1,0.95
"3312",1,160,2,0.9,2,1.2
"3313",1,10,4,0.95,0,0.6
"3314",1,189,2,1.25,0,0.15
"3315",1,16,1,0.8,2,1.9
"3316",1,24,3,1.05,1,0.15
"3317",1,57,0,0.45,0,0.85
"3318",1,64,2,0.9,2,1.9
"3319",1,112,1,0.15,3,1.65
"3320",1,187,1,0.25,2,1.95
"3321",1,4,2,0.7,1,0.1
"3322",1,168,2,0.6,2,1.3
"3323",1,57,3,1.7,1,0.7
"3324",1,144,2,1.45,4,0.35
"3325",1,85,3,1.95,4,1.8
"3326",1,146,3,1.95,4,1.55
"3327",1,13,0,0.2,0,0.25
"3328",1,30,1,0.45,0,1
"3329",1,115,0,0.55,4,1.2
"3330",1,196,1,0.9,3,1.15
"3331",1,93,2,0.6,3,2
"3332",1,2,1,0.7,2,0.3
"3333",1,114,1,0.2,2,0.75
"3334",1,135,2,0.2,2,1.8
"3335",1,89,1,0.4,1,0.05
"3336",1,48,0,0.9,4,1.3
"3337",1,40,0,0.2,2,1.65
"3338",1,195,1,0.8,2,1.05
"3339",1,93,4,0.5,4,1.85
"3340",1,139,0,0.4,2,1.15
"3341",1,75,1,0.7,2,0.35
"3342",1,188,4,0.5,3,2
"3343",1,64,2,1.85,2,0.7
"3344",1,83,2,1.85,0,0.55
"3345",1,191,0,0.65,0,0.95
"3346",1,193,0,0.25,3,1.3
"3347",1,196,4,1.8,3,1.1
"3348",1,33,0,0.4,0,0.1
"3349",1,130,2,1.75,1,0.9
"3350",1,11,1,0.15,1,0.05
"3351",1,100,4,1.65,4,0.65
"3352",1,99,3,2,0,0.8
"3353",1,104,2,0.35,4,0.9
"3354",1,78,3,1.7,3,1.15
"3355",1,31,2,1.75,0,0.35
"3356",1,25,2,1.95,2,1.25
"3357",1,83,0,0.2,4,1.95
"3358",1,163,0,0.8,4,0.95
"3359",1,141,4,1.8,2,1.85
"3360",1,70,1,0.8,4,0.45
"3361",1,2,3,1.3,4,0.85
"3362",1,162,0,0.95,1,0.85
"3363",1,131,3,1.9,2,1.3
"3364",1,14,4,1.95,3,1.2
"3365",1,31,4,0.95,3,1.95
"3366",1,96,1,0.8,3,1.85
"3367",1,84,4,0.7,2,1.95
"3368",1,66,4,1.4,0,0.7
"3369",1,55,1,0.2,1,0.5
"3370",1,86,1,0.9,0,0.35
"3371",1,85,4,0.95,4,0.15
"3372",1,55,2,1.7,2,1.5
"3373",1,68,4,1.4,2,1.95
"3374",1,67,4,1.5,3,1.2
"3375",1,154,0,0.85,2,1.55
"3376",1,10,4,0.05,3,1.8
"3377",1,125,0,0.7,4,1.3
"3378",1,77,4,1.3,0,0.2
"3379",1,14,3,1.85,0,0.65
"3380",1,56,4,1.55,3,1.85
"3381",1,40,2,0.7,4,1.25
"3382",1,192,0,0.85,4,1.7
"3383",1,145,3,1.25,0,1
"3384",1,148,4,1.3,2,0.6
"3385",1,135,0,0.6,2,0.85
"3386",1,22,0,0.15,0,0.3
"3387",1,13,4,0.45,0,0.1
"3388",1,47,1,0.15,2,0.85
"3389",1,99,4,0.75,2,0.35
"3390",1,149,4,0.9,3,1.6
"3391",1,5,1,0.5,1,0.15
"3392",1,80,1,0.9,4,0.55
"3393",1,12,2,1.85,3,1.7
"3394",1,16,0,0.85,3,1.3
"3395",1,161,0,0.7,0,0.1
"3396",1,125,4,0.15,1,0.8
"3397",1,138,3,1.2,4,2
"3398",1,51,4,0.25,0,0.95
"3399",1,116,2,0.25,4,1.15
"3400",1,194,0,0.25,4,1.65
"3401",1,183,2,1.2,3,1.65
"3402",1,129,3,1.35,4,1.55
"3403",1,77,1,0.6,1,0.45
"3404",1,171,2,1.15,2,1.6
"3405",1,15,0,0.85,4,1.8
"3406",1,53,2,1.65,2,0.85
"3407",1,99,1,0.75,0,0.1
"3408",1,80,4,0.55,1,0.75
"3409",1,140,4,1.75,2,0.6
"3410",1,35,1,0.8,2,0.1
"3411",1,161,0,0.65,3,1.55
"3412",1,48,2,1.4,2,0.15
"3413",1,186,1,0.75,0,0.15
"3414",1,191,0,0.85,2,1.15
"3415",1,85,1,1,4,1.8
"3416",1,129,0,0.8,1,0.8
"3417",1,22,4,0.2,4,0.3
"3418",1,8,2,1,1,0.1
"3419",1,177,2,1.85,3,1.7
"3420",1,148,4,0.6,4,0.1
"3421",1,159,2,0.65,1,0.9
"3422",1,3,0,0.4,4,1.4
"3423",1,112,4,1.3,1,0.95
"3424",1,32,0,0.75,0,0.65
"3425",1,106,2,0.45,4,1.7
"3426",1,42,4,1.05,4,0.25
"3427",1,76,4,2,2,0.55
"3428",1,55,2,1.5,2,1.85
"3429",1,180,4,1.85,0,0.45
"3430",1,189,2,1,1,0.35
"3431",1,32,4,1,2,0.2
"3432",1,145,2,0.75,2,0.45
"3433",1,199,0,0.95,4,1.35
"3434",1,32,0,0.55,4,1.5
"3435",1,115,4,1.65,2,0.55
"3436",1,106,3,1.35,1,0.5
"3437",1,140,4,0.95,3,1.7
"3438",1,151,3,1.4,3,1.2
"3439",1,14,2,0.3,2,0.25
"3440",1,9,0,0.7,1,0.75
"3441",1,110,2,0.85,1,0.9
"3442",1,142,3,2,1,0.85
"3443",1,152,1,0.75,3,1.55
"3444",1,196,4,1.5,2,1.8
"3445",1,5,2,0.6,3,1.75
"3446",1,147,1,0.9,4,1.9
"3447",1,140,3,1.65,2,1.05
"3448",1,194,1,0.05,2,0.8
"3449",1,177,1,0.8,0,0.65
"3450",1,134,4,0.85,1,0.7
"3451",1,163,1,0.35,1,1
"3452",1,126,3,1.55,3,1.7
"3453",1,72,1,0.1,4,0.55
"3454",1,156,3,1.1,4,1.6
"3455",1,116,4,0.05,0,0.3
"3456",1,168,3,1.85,2,1.4
"3457",1,111,0,0.95,2,1.15
"3458",1,194,0,0.1,0,0.45
"3459",1,58,1,0.05,3,2
"3460",1,175,4,0.35,3,1.85
"3461",1,136,0,0.25,2,0.5
"3462",1,102,4,0.9,1,0.4
"3463",1,195,4,1.15,4,1.65
"3464",1,58,2,0.55,2,0.8
"3465",1,27,0,0.45,0,0.3
"3466",1,27,2,1.85,4,1.8
"3467",1,192,4,0.85,0,0.4
"3468",1,58,3,1.25,4,1.8
"3469",1,6,3,1.2,0,0.15
"3470",1,30,1,0.3,2,0.9
"3471",1,46,3,1.05,3,1.75
"3472",1,168,4,0.75,1,0.45
"3473",1,8,0,0.4,2,1.35
"3474",1,173,3,1.3,3,1.5
"3475",1,8,4,1,1,0.7
"3476",1,199,2,0.15,3,1.9
"3477",1,1,3,1.45,4,1.15
"3478",1,143,3,2,0,0.25
"3479",1,130,4,1.5,0,0.75
"3480",1,166,4,0.6,4,0.1
"3481",1,105,0,0.95,1,0.35
"3482",1,54,0,0.85,3,1.9
"3483",1,138,0,0.1,1,0.35
"3484",1,183,0,0.5,2,0.35
"3485",1,98,3,1.65,3,1.9
"3486",1,91,0,0.95,4,0.85
"3487",1,84,2,0.15,4,0.7
"3488",1,129,4,1.9,2,1.45
